DATE,FLUXNET-ID,IGBP,LE (W/m^2),VPD (kPa),TA (deg C),NETRAD (W/m^2),G (W/m^2),PA (kPa),RH,Std Dev RH
2011-01-01,US-CRT,CRO,5.317503770786299,0.10124126344086007,-5.489418010752691,9.618696236559158,-4.961629032258068,99.83190456989257,0.757487029569894,0.10242435425539177
2011-02-01,US-CRT,CRO,11.828405177693478,0.14552752976190458,-2.971717261904758,20.088240327380962,-0.7710937499999996,99.85983854166659,0.7376302232142854,0.13434568226320012
2011-03-01,US-CRT,CRO,34.71765295698929,0.19738978494623677,2.153819220430106,92.06106586021515,11.126964381720414,100.08497379032252,0.7478954166666673,0.14480259730117367
2011-04-01,US-CRT,CRO,45.25856471747577,0.30701941747572875,7.368076699029133,96.61331553398045,11.045620388349526,99.29401844660191,0.7378258834951457,0.15082713040506168
2011-05-01,US-CRT,CRO,82.24925322466329,0.4449496810772505,15.870245924875942,143.58513323883793,13.552872430900083,99.44867682494692,0.7949983557760454,0.1574738448857783
2011-06-01,US-CRT,CRO,53.869295178472186,0.9929416666666667,22.068460416666678,172.16627569444464,8.117042361111114,99.4675437499999,0.676487048611111,0.18393205659556003
2011-07-01,US-CRT,CRO,125.30598037029564,1.0615745967741932,25.869129032258037,183.69606182795667,6.69255241935483,99.51941868279559,0.7176818481182797,0.18454840145911502
2011-08-01,US-CRT,CRO,137.80285901478507,0.5812090053763442,21.85314112903226,161.62683803763468,-0.5280356182795696,99.36128091397839,0.8066102016129038,0.1529287379778194
2011-09-01,US-CRT,CRO,73.31271087491325,0.347929812369701,17.35845239749823,100.01748019457958,-3.180037526059763,99.6014120917305,0.8535198679638625,0.13679424241048477
2011-10-01,US-CRT,CRO,36.76611863373644,0.3940873655913969,11.548182123655911,73.51567540322574,-5.6498030913978425,99.62815188172048,0.7631882190860202,0.1817068485365862
2011-11-01,US-CRT,CRO,31.32052112500005,0.3207291666666672,8.03870555555555,43.558564583333364,-5.673752083333338,99.74648541666647,0.7336502777777775,0.15996147000696373
2011-12-01,US-CRT,CRO,23.801590161290306,0.1472627688172044,2.1358440860215073,26.602677419354794,-4.055047043010762,100.09549462365608,0.7932297177419363,0.11102860328884918
2012-01-01,US-CRT,CRO,23.915669637768804,0.15229301075268814,-0.376066532258065,27.36658669354839,-1.9308991935483844,99.55562029569903,0.7587141733870972,0.10961106176102314
2012-02-01,US-CRT,CRO,24.610528938218398,0.15487428160919542,0.5870581896551732,54.84363864942529,-1.799525862068962,99.92189080459764,0.7662710847701157,0.1199845459413262
2012-03-01,US-CRT,CRO,55.234609900201576,0.368510752688172,9.899776881720435,101.9845483870967,3.683555107526887,100.18966532258051,0.7348026814516124,0.1717175172158134
2012-04-01,US-CRT,CRO,43.35274835344707,0.5502224591329071,9.763754086709325,131.58045344705025,6.505093105899068,100.10925230987921,0.6009180739161328,0.1918175603486137
2012-05-01,US-CRT,CRO,53.113553870771426,0.9952117726657659,18.638743572395136,174.1017780784843,12.250684032476306,100.03807983761838,0.6132189648173202,0.1930343792984596
2012-06-01,US-CRT,CRO,85.11511179972092,1.3037571528262393,22.488399860432654,186.63657920446596,13.587860432658735,99.91630565247729,0.5870171039776696,0.19217891586812247
2012-07-01,US-CRT,CRO,126.84910920631725,1.1718918010752712,25.247689516128986,182.50750201612928,10.030979838709674,99.96617607526906,0.6817905779569905,0.15924988264885417
2012-08-01,US-CRT,CRO,112.52222984677438,0.7607056451612891,21.163633064516137,159.60197580645166,0.8688897849462345,100.00529233870965,0.7478465927419353,0.1632606751772483
2012-09-01,US-CRT,CRO,53.34347799513881,0.6050416666666671,17.084170833333324,116.43053680555552,-1.286003472222219,100.13396736111105,0.7324345277777788,0.19002897659711132
2012-10-01,US-CRT,CRO,44.694198984274166,0.42652083333333357,11.482598790322577,65.48661559139784,-3.728711021505376,99.90063776881699,0.7278748185483891,0.14831533555330637
2012-11-01,US-CRT,CRO,26.42556102946739,0.26519501718213045,4.0867826460481025,44.3528384879725,-6.5608608247422655,100.5929802405499,0.7286581958762884,0.13888646464557525
2012-12-01,US-CRT,CRO,18.201397697754313,0.1393306916426513,2.6338883285302583,15.994389769452457,-4.433429394812684,99.98248775216138,0.8261618011527375,0.09129165790924769
2013-01-01,US-CRT,CRO,17.276167320631686,0.13737231182795662,-1.4640833333333325,22.962556451612908,-3.2446034946236573,100.49884543010756,0.758364220430108,0.11621607584147631
2013-02-01,US-CRT,CRO,21.262345944940463,0.12933184523809535,-2.5406279761904726,39.60275148809524,-3.1500126488095166,100.0994583333333,0.7598110863095239,0.11355380301627689
2013-03-01,US-CRT,CRO,35.47221954301073,0.22471706989247306,1.0976545698924733,82.6262258064517,-0.9459395161290275,100.15815793010763,0.7081532459677414,0.14417059585887806
2013-04-01,US-CRT,CRO,44.054877070827516,0.3796444600280509,7.907079943899018,117.96032608695653,4.156053295932681,99.7978302945303,0.6846103155680214,0.19160663819537116
2013-05-01,US-CRT,CRO,104.86131507868198,0.7370060524546064,16.721336247478128,172.3377310020176,10.400067249495613,99.71493678547425,0.6696733355749825,0.1612824632779597
2013-06-01,US-CRT,CRO,116.23094278472223,0.7077097222222222,20.436014583333353,177.35609305555587,10.077161111111119,99.43919722222203,0.7393426874999999,0.14131733299982838
2013-07-01,US-CRT,CRO,53.942729145931374,0.7039878950907877,22.673237390719585,157.8797108271687,5.966924680564903,99.80234566240749,0.778939872225957,0.14765166012705147
2013-08-01,US-CRT,CRO,49.85449171706984,0.7819475806451615,21.368355510752693,160.42598588709706,6.57307325268817,99.83016733870957,0.7329747244623662,0.1718722851920573
2013-09-01,US-CRT,CRO,53.43814124215289,0.5716069444444447,17.84060555555557,125.71695208333351,-0.5488541666666673,99.81377430555543,0.7633629305555569,0.15392080202739586
2013-10-01,US-CRT,CRO,32.25672686982522,0.36486357526881624,12.09296706989248,76.41323991935488,-5.69373387096774,99.76597916666661,0.772923763440859,0.15288227280738717
2013-11-01,US-CRT,CRO,28.005355806944458,0.26172847222222195,3.6993159722222293,38.81723680555559,-10.930364583333333,100.24267152777777,0.6924246249999999,0.126115785466012
2013-12-01,US-CRT,CRO,12.968821118615582,0.1297069892473119,-1.8427735215053749,18.136211693548354,-4.52773252688171,99.95854166666682,0.7707843145161307,0.11007643781728481
2008-06-01,IT-Tor,GRA,103.49744947333322,0.44366742857142843,13.381047619047612,157.50641839999994,8.742085904761915,79.17520380952382,0.7295258152380947,0.14865765108979886
2008-07-01,IT-Tor,GRA,103.32062119147497,0.4216719891745597,10.539113667117734,149.6573138497969,4.511693152909333,78.70395669824084,0.6884872009472254,0.16611757961617962
2008-08-01,IT-Tor,GRA,85.47465662398378,0.37108407859078596,10.597042005420047,131.11491987804877,2.4729157317073116,78.68413821138195,0.7358508062330622,0.16153252766593315
2008-09-01,IT-Tor,GRA,48.20116036115009,0.20045343618513317,5.848018934081341,85.57254941093971,-1.2759923352033664,78.48603716690029,0.8129146037868167,0.14888647159141488
2008-10-01,IT-Tor,GRA,26.69643034498465,0.2426219662058374,4.542313364055305,52.18408304147472,-2.7882640706605213,78.74651920122881,0.7392242826420893,0.1706705826194748
2008-11-01,IT-Tor,GRA,1.3763252319234736,0.17618748707342305,-1.268249224405378,-19.15881353671149,-3.1823508583247184,78.34835160289552,0.7188580889348505,0.21814921748218907
2008-12-01,IT-Tor,GRA,10.193507237375151,0.21740894308943048,-3.8820104529616724,-29.831716933797892,-2.5458835075493633,78.14208943089432,0.6248752078977933,0.2567607487164914
